,STATES,District_Name,Crop_Year,Season,Crop
144185,Nagaland,MOKOKCHUNG,2003,Kharif     ,Cotton(lint)
144186,Nagaland,MOKOKCHUNG,2003,Kharif     ,Groundnut
144187,Nagaland,MOKOKCHUNG,2003,Kharif     ,Jowar
144188,Nagaland,MOKOKCHUNG,2003,Kharif     ,Maize
144189,Nagaland,MOKOKCHUNG,2003,Kharif     ,Moong(Green Gram)
144190,Nagaland,MOKOKCHUNG,2003,Kharif     ,Other Kharif pulses
144191,Nagaland,MOKOKCHUNG,2003,Kharif     ,Peas & beans (Pulses)
144192,Nagaland,MOKOKCHUNG,2003,Kharif     ,Rice
144193,Nagaland,MOKOKCHUNG,2003,Kharif     ,Sesamum
144194,Nagaland,MOKOKCHUNG,2003,Kharif     ,Small millets
144195,Nagaland,MOKOKCHUNG,2003,Kharif     ,Soyabean
144196,Nagaland,MOKOKCHUNG,2003,Kharif     ,Sunflower
144197,Nagaland,MOKOKCHUNG,2003,Rabi       ,Barley
144198,Nagaland,MOKOKCHUNG,2003,Rabi       ,Gram
144199,Nagaland,MOKOKCHUNG,2003,Rabi       ,Linseed
144200,Nagaland,MOKOKCHUNG,2003,Rabi       ,Masoor
144201,Nagaland,MOKOKCHUNG,2003,Rabi       ,Other  Rabi pulses
144202,Nagaland,MOKOKCHUNG,2003,Rabi       ,Peas & beans (Pulses)
144203,Nagaland,MOKOKCHUNG,2003,Rabi       ,Rapeseed &Mustard
144204,Nagaland,MOKOKCHUNG,2003,Rabi       ,Sunflower
144205,Nagaland,MOKOKCHUNG,2003,Rabi       ,Wheat
144206,Nagaland,MOKOKCHUNG,2003,Whole Year ,Potato
144207,Nagaland,MOKOKCHUNG,2003,Whole Year ,Sugarcane
144208,Nagaland,MOKOKCHUNG,2003,Whole Year ,Tea
144622,Nagaland,MON,2003,Kharif     ,Arhar/Tur
144623,Nagaland,MON,2003,Kharif     ,Bajra
144624,Nagaland,MON,2003,Kharif     ,Cotton(lint)
144625,Nagaland,MON,2003,Kharif     ,Groundnut
144626,Nagaland,MON,2003,Kharif     ,Jowar
144627,Nagaland,MON,2003,Kharif     ,Jute
144628,Nagaland,MON,2003,Kharif     ,Maize
144629,Nagaland,MON,2003,Kharif     ,Moong(Green Gram)
144630,Nagaland,MON,2003,Kharif     ,Other Kharif pulses
144631,Nagaland,MON,2003,Kharif     ,Peas & beans (Pulses)
144632,Nagaland,MON,2003,Kharif     ,Rice
144633,Nagaland,MON,2003,Kharif     ,Sesamum
144634,Nagaland,MON,2003,Kharif     ,Small millets
144635,Nagaland,MON,2003,Kharif     ,Soyabean
144636,Nagaland,MON,2003,Kharif     ,Sunflower
144637,Nagaland,MON,2003,Rabi       ,Barley
144638,Nagaland,MON,2003,Rabi       ,Gram
144639,Nagaland,MON,2003,Rabi       ,Linseed
144640,Nagaland,MON,2003,Rabi       ,Masoor
144641,Nagaland,MON,2003,Rabi       ,Other  Rabi pulses
144642,Nagaland,MON,2003,Rabi       ,Peas & beans (Pulses)
144643,Nagaland,MON,2003,Rabi       ,Rapeseed &Mustard
144644,Nagaland,MON,2003,Rabi       ,Sunflower
144645,Nagaland,MON,2003,Rabi       ,Wheat
144646,Nagaland,MON,2003,Whole Year ,Potato
144647,Nagaland,MON,2003,Whole Year ,Sugarcane
144648,Nagaland,MON,2003,Whole Year ,Tea
145230,Nagaland,PHEK,2003,Kharif     ,Arhar/Tur
145231,Nagaland,PHEK,2003,Kharif     ,Bajra
145232,Nagaland,PHEK,2003,Kharif     ,Cotton(lint)
145233,Nagaland,PHEK,2003,Kharif     ,Groundnut
145234,Nagaland,PHEK,2003,Kharif     ,Jowar
145235,Nagaland,PHEK,2003,Kharif     ,Maize
145236,Nagaland,PHEK,2003,Kharif     ,Moong(Green Gram)
145237,Nagaland,PHEK,2003,Kharif     ,Other Kharif pulses
145238,Nagaland,PHEK,2003,Kharif     ,Peas & beans (Pulses)
145239,Nagaland,PHEK,2003,Kharif     ,Rice
145240,Nagaland,PHEK,2003,Kharif     ,Sesamum
145241,Nagaland,PHEK,2003,Kharif     ,Small millets
145242,Nagaland,PHEK,2003,Kharif     ,Soyabean
145243,Nagaland,PHEK,2003,Kharif     ,Sunflower
145244,Nagaland,PHEK,2003,Rabi       ,Barley
145245,Nagaland,PHEK,2003,Rabi       ,Gram
145246,Nagaland,PHEK,2003,Rabi       ,Linseed
145247,Nagaland,PHEK,2003,Rabi       ,Masoor
145248,Nagaland,PHEK,2003,Rabi       ,Other  Rabi pulses
145249,Nagaland,PHEK,2003,Rabi       ,Peas & beans (Pulses)
145250,Nagaland,PHEK,2003,Rabi       ,Rapeseed &Mustard
145251,Nagaland,PHEK,2003,Rabi       ,Sunflower
145252,Nagaland,PHEK,2003,Rabi       ,Wheat
145253,Nagaland,PHEK,2003,Whole Year ,Potato
145254,Nagaland,PHEK,2003,Whole Year ,Sugarcane
145255,Nagaland,PHEK,2003,Whole Year ,Tea
145653,Nagaland,TUENSANG,2003,Kharif     ,Arhar/Tur
145654,Nagaland,TUENSANG,2003,Kharif     ,Bajra
145655,Nagaland,TUENSANG,2003,Kharif     ,Cotton(lint)
145656,Nagaland,TUENSANG,2003,Kharif     ,Groundnut
145657,Nagaland,TUENSANG,2003,Kharif     ,Jowar
145658,Nagaland,TUENSANG,2003,Kharif     ,Maize
145659,Nagaland,TUENSANG,2003,Kharif     ,Moong(Green Gram)
145660,Nagaland,TUENSANG,2003,Kharif     ,Other Kharif pulses
145661,Nagaland,TUENSANG,2003,Kharif     ,Peas & beans (Pulses)
145662,Nagaland,TUENSANG,2003,Kharif     ,Rice
145663,Nagaland,TUENSANG,2003,Kharif     ,Sesamum
145664,Nagaland,TUENSANG,2003,Kharif     ,Small millets
145665,Nagaland,TUENSANG,2003,Kharif     ,Soyabean
145666,Nagaland,TUENSANG,2003,Kharif     ,Sunflower
145667,Nagaland,TUENSANG,2003,Rabi       ,Barley
145668,Nagaland,TUENSANG,2003,Rabi       ,Gram
145669,Nagaland,TUENSANG,2003,Rabi       ,Linseed
145670,Nagaland,TUENSANG,2003,Rabi       ,Masoor
145671,Nagaland,TUENSANG,2003,Rabi       ,Other  Rabi pulses
145672,Nagaland,TUENSANG,2003,Rabi       ,Peas & beans (Pulses)
145673,Nagaland,TUENSANG,2003,Rabi       ,Rapeseed &Mustard
145674,Nagaland,TUENSANG,2003,Rabi       ,Sunflower
145675,Nagaland,TUENSANG,2003,Rabi       ,Wheat
145676,Nagaland,TUENSANG,2003,Whole Year ,Potato
145677,Nagaland,TUENSANG,2003,Whole Year ,Tea
146059,Nagaland,WOKHA,2003,Kharif     ,Arhar/Tur
146060,Nagaland,WOKHA,2003,Kharif     ,Bajra
146061,Nagaland,WOKHA,2003,Kharif     ,Cotton(lint)
146062,Nagaland,WOKHA,2003,Kharif     ,Groundnut
146063,Nagaland,WOKHA,2003,Kharif     ,Jowar
146064,Nagaland,WOKHA,2003,Kharif     ,Jute
146065,Nagaland,WOKHA,2003,Kharif     ,Maize
146066,Nagaland,WOKHA,2003,Kharif     ,Moong(Green Gram)
146067,Nagaland,WOKHA,2003,Kharif     ,Other Kharif pulses
146068,Nagaland,WOKHA,2003,Kharif     ,Peas & beans (Pulses)
146069,Nagaland,WOKHA,2003,Kharif     ,Rice
146070,Nagaland,WOKHA,2003,Kharif     ,Sesamum
146071,Nagaland,WOKHA,2003,Kharif     ,Small millets
146072,Nagaland,WOKHA,2003,Kharif     ,Soyabean
146073,Nagaland,WOKHA,2003,Kharif     ,Sunflower
146074,Nagaland,WOKHA,2003,Rabi       ,Barley
146075,Nagaland,WOKHA,2003,Rabi       ,Gram
146076,Nagaland,WOKHA,2003,Rabi       ,Linseed
146077,Nagaland,WOKHA,2003,Rabi       ,Masoor
146078,Nagaland,WOKHA,2003,Rabi       ,Other  Rabi pulses
146079,Nagaland,WOKHA,2003,Rabi       ,Peas & beans (Pulses)
146080,Nagaland,WOKHA,2003,Rabi       ,Rapeseed &Mustard
146081,Nagaland,WOKHA,2003,Rabi       ,Rice
146082,Nagaland,WOKHA,2003,Rabi       ,Sunflower
146083,Nagaland,WOKHA,2003,Rabi       ,Wheat
146084,Nagaland,WOKHA,2003,Whole Year ,Potato
146085,Nagaland,WOKHA,2003,Whole Year ,Sugarcane
146086,Nagaland,WOKHA,2003,Whole Year ,Tea
146503,Nagaland,ZUNHEBOTO,2003,Kharif     ,Arhar/Tur
146504,Nagaland,ZUNHEBOTO,2003,Kharif     ,Bajra
146505,Nagaland,ZUNHEBOTO,2003,Kharif     ,Cotton(lint)
146506,Nagaland,ZUNHEBOTO,2003,Kharif     ,Groundnut
146507,Nagaland,ZUNHEBOTO,2003,Kharif     ,Jowar
146508,Nagaland,ZUNHEBOTO,2003,Kharif     ,Maize
146509,Nagaland,ZUNHEBOTO,2003,Kharif     ,Moong(Green Gram)
146510,Nagaland,ZUNHEBOTO,2003,Kharif     ,Other Kharif pulses
146511,Nagaland,ZUNHEBOTO,2003,Kharif     ,Peas & beans (Pulses)
146512,Nagaland,ZUNHEBOTO,2003,Kharif     ,Rice
146513,Nagaland,ZUNHEBOTO,2003,Kharif     ,Sesamum
146514,Nagaland,ZUNHEBOTO,2003,Kharif     ,Small millets
146515,Nagaland,ZUNHEBOTO,2003,Kharif     ,Soyabean
146516,Nagaland,ZUNHEBOTO,2003,Kharif     ,Sunflower
146517,Nagaland,ZUNHEBOTO,2003,Rabi       ,Barley
146518,Nagaland,ZUNHEBOTO,2003,Rabi       ,Gram
146519,Nagaland,ZUNHEBOTO,2003,Rabi       ,Linseed
146520,Nagaland,ZUNHEBOTO,2003,Rabi       ,Maize
146521,Nagaland,ZUNHEBOTO,2003,Rabi       ,Masoor
146522,Nagaland,ZUNHEBOTO,2003,Rabi       ,Other  Rabi pulses
146523,Nagaland,ZUNHEBOTO,2003,Rabi       ,Peas & beans (Pulses)
146524,Nagaland,ZUNHEBOTO,2003,Rabi       ,Rapeseed &Mustard
146525,Nagaland,ZUNHEBOTO,2003,Rabi       ,Sunflower
146526,Nagaland,ZUNHEBOTO,2003,Rabi       ,Wheat
146527,Nagaland,ZUNHEBOTO,2003,Whole Year ,Potato
146528,Nagaland,ZUNHEBOTO,2003,Whole Year ,Sugarcane
146529,Nagaland,ZUNHEBOTO,2003,Whole Year ,Tea
146987,Odisha,ANUGUL,2003,Kharif     ,Arhar/Tur
146988,Odisha,ANUGUL,2003,Kharif     ,Castor seed
146989,Odisha,ANUGUL,2003,Kharif     ,Dry ginger
146990,Odisha,ANUGUL,2003,Kharif     ,Groundnut
146991,Odisha,ANUGUL,2003,Kharif     ,Horse-gram
146992,Odisha,ANUGUL,2003,Kharif     ,Maize
146993,Odisha,ANUGUL,2003,Kharif     ,Moong(Green Gram)
146994,Odisha,ANUGUL,2003,Kharif     ,Other Kharif pulses
146995,Odisha,ANUGUL,2003,Kharif     ,Ragi
146996,Odisha,ANUGUL,2003,Kharif     ,Rice
146997,Odisha,ANUGUL,2003,Kharif     ,Sesamum
146998,Odisha,ANUGUL,2003,Kharif     ,Small millets
146999,Odisha,ANUGUL,2003,Kharif     ,Sunflower
147000,Odisha,ANUGUL,2003,Kharif     ,Urad
147001,Odisha,ANUGUL,2003,Rabi       ,Castor seed
147002,Odisha,ANUGUL,2003,Rabi       ,Gram
147003,Odisha,ANUGUL,2003,Rabi       ,Niger seed
147004,Odisha,ANUGUL,2003,Rabi       ,Other  Rabi pulses
147005,Odisha,ANUGUL,2003,Rabi       ,Rapeseed &Mustard
147006,Odisha,ANUGUL,2003,Rabi       ,Sunflower
147007,Odisha,ANUGUL,2003,Rabi       ,Wheat
147008,Odisha,ANUGUL,2003,Whole Year ,Coriander
147009,Odisha,ANUGUL,2003,Whole Year ,Dry chillies
147010,Odisha,ANUGUL,2003,Whole Year ,Garlic
147011,Odisha,ANUGUL,2003,Whole Year ,Onion
147012,Odisha,ANUGUL,2003,Whole Year ,Potato
147013,Odisha,ANUGUL,2003,Whole Year ,Sugarcane
147014,Odisha,ANUGUL,2003,Whole Year ,Sweet potato
147015,Odisha,ANUGUL,2003,Whole Year ,Tobacco
147016,Odisha,ANUGUL,2003,Whole Year ,Turmeric
147501,Odisha,BALANGIR,2003,Kharif     ,Arhar/Tur
147502,Odisha,BALANGIR,2003,Kharif     ,Castor seed
147503,Odisha,BALANGIR,2003,Kharif     ,Dry ginger
147504,Odisha,BALANGIR,2003,Kharif     ,Groundnut
147505,Odisha,BALANGIR,2003,Kharif     ,Horse-gram
147506,Odisha,BALANGIR,2003,Kharif     ,Jowar
147507,Odisha,BALANGIR,2003,Kharif     ,Maize
147508,Odisha,BALANGIR,2003,Kharif     ,Moong(Green Gram)
147509,Odisha,BALANGIR,2003,Kharif     ,Other Kharif pulses
147510,Odisha,BALANGIR,2003,Kharif     ,Ragi
147511,Odisha,BALANGIR,2003,Kharif     ,Rice
147512,Odisha,BALANGIR,2003,Kharif     ,Sesamum
147513,Odisha,BALANGIR,2003,Kharif     ,Small millets
147514,Odisha,BALANGIR,2003,Kharif     ,Urad
147515,Odisha,BALANGIR,2003,Rabi       ,Castor seed
147516,Odisha,BALANGIR,2003,Rabi       ,Gram
147517,Odisha,BALANGIR,2003,Rabi       ,Linseed
147518,Odisha,BALANGIR,2003,Rabi       ,Masoor
147519,Odisha,BALANGIR,2003,Rabi       ,Other  Rabi pulses
147520,Odisha,BALANGIR,2003,Rabi       ,Rapeseed &Mustard
147521,Odisha,BALANGIR,2003,Rabi       ,Safflower
147522,Odisha,BALANGIR,2003,Rabi       ,Sunflower
147523,Odisha,BALANGIR,2003,Rabi       ,Wheat
147524,Odisha,BALANGIR,2003,Whole Year ,Coriander
147525,Odisha,BALANGIR,2003,Whole Year ,Dry chillies
147526,Odisha,BALANGIR,2003,Whole Year ,Garlic
147527,Odisha,BALANGIR,2003,Whole Year ,Onion
147528,Odisha,BALANGIR,2003,Whole Year ,Potato
147529,Odisha,BALANGIR,2003,Whole Year ,Sugarcane
147530,Odisha,BALANGIR,2003,Whole Year ,Sweet potato
147531,Odisha,BALANGIR,2003,Whole Year ,Tobacco
147532,Odisha,BALANGIR,2003,Whole Year ,Turmeric
147980,Odisha,BALESHWAR,2003,Kharif     ,Arhar/Tur
147981,Odisha,BALESHWAR,2003,Kharif     ,Castor seed
147982,Odisha,BALESHWAR,2003,Kharif     ,Dry ginger
147983,Odisha,BALESHWAR,2003,Kharif     ,Groundnut
147984,Odisha,BALESHWAR,2003,Kharif     ,Jute
147985,Odisha,BALESHWAR,2003,Kharif     ,Maize
147986,Odisha,BALESHWAR,2003,Kharif     ,Moong(Green Gram)
147987,Odisha,BALESHWAR,2003,Kharif     ,Rice
147988,Odisha,BALESHWAR,2003,Kharif     ,Sesamum
147989,Odisha,BALESHWAR,2003,Kharif     ,Urad
147990,Odisha,BALESHWAR,2003,Rabi       ,Castor seed
147991,Odisha,BALESHWAR,2003,Rabi       ,Gram
147992,Odisha,BALESHWAR,2003,Rabi       ,Other  Rabi pulses
147993,Odisha,BALESHWAR,2003,Rabi       ,Rapeseed &Mustard
147994,Odisha,BALESHWAR,2003,Rabi       ,Sunflower
147995,Odisha,BALESHWAR,2003,Rabi       ,Wheat
147996,Odisha,BALESHWAR,2003,Whole Year ,Coriander
147997,Odisha,BALESHWAR,2003,Whole Year ,Dry chillies
147998,Odisha,BALESHWAR,2003,Whole Year ,Garlic
147999,Odisha,BALESHWAR,2003,Whole Year ,Onion
148000,Odisha,BALESHWAR,2003,Whole Year ,Potato
148001,Odisha,BALESHWAR,2003,Whole Year ,Sugarcane
148002,Odisha,BALESHWAR,2003,Whole Year ,Sweet potato
148003,Odisha,BALESHWAR,2003,Whole Year ,Turmeric
148374,Odisha,BARGARH,2003,Kharif     ,Arhar/Tur
148375,Odisha,BARGARH,2003,Kharif     ,Castor seed
148376,Odisha,BARGARH,2003,Kharif     ,Dry ginger
148377,Odisha,BARGARH,2003,Kharif     ,Groundnut
148378,Odisha,BARGARH,2003,Kharif     ,Horse-gram
148379,Odisha,BARGARH,2003,Kharif     ,Jowar
148380,Odisha,BARGARH,2003,Kharif     ,Maize
148381,Odisha,BARGARH,2003,Kharif     ,Moong(Green Gram)
148382,Odisha,BARGARH,2003,Kharif     ,Ragi
148383,Odisha,BARGARH,2003,Kharif     ,Rice
148384,Odisha,BARGARH,2003,Kharif     ,Sesamum
148385,Odisha,BARGARH,2003,Kharif     ,Small millets
148386,Odisha,BARGARH,2003,Kharif     ,Sunflower
148387,Odisha,BARGARH,2003,Kharif     ,Urad
148388,Odisha,BARGARH,2003,Rabi       ,Gram
148389,Odisha,BARGARH,2003,Rabi       ,Other  Rabi pulses
148390,Odisha,BARGARH,2003,Rabi       ,Rapeseed &Mustard
148391,Odisha,BARGARH,2003,Rabi       ,Sunflower
148392,Odisha,BARGARH,2003,Rabi       ,Wheat
148393,Odisha,BARGARH,2003,Whole Year ,Coriander
148394,Odisha,BARGARH,2003,Whole Year ,Dry chillies
148395,Odisha,BARGARH,2003,Whole Year ,Garlic
148396,Odisha,BARGARH,2003,Whole Year ,Onion
148397,Odisha,BARGARH,2003,Whole Year ,Potato
148398,Odisha,BARGARH,2003,Whole Year ,Sugarcane
148399,Odisha,BARGARH,2003,Whole Year ,Sweet potato
148400,Odisha,BARGARH,2003,Whole Year ,Turmeric
148808,Odisha,BHADRAK,2003,Kharif     ,Arhar/Tur
148809,Odisha,BHADRAK,2003,Kharif     ,Dry ginger
148810,Odisha,BHADRAK,2003,Kharif     ,Groundnut
148811,Odisha,BHADRAK,2003,Kharif     ,Horse-gram
148812,Odisha,BHADRAK,2003,Kharif     ,Jute
148813,Odisha,BHADRAK,2003,Kharif     ,Moong(Green Gram)
148814,Odisha,BHADRAK,2003,Kharif     ,Rice
148815,Odisha,BHADRAK,2003,Kharif     ,Sesamum
148816,Odisha,BHADRAK,2003,Kharif     ,Urad
148817,Odisha,BHADRAK,2003,Rabi       ,Castor seed
148818,Odisha,BHADRAK,2003,Rabi       ,Gram
148819,Odisha,BHADRAK,2003,Rabi       ,Other  Rabi pulses
148820,Odisha,BHADRAK,2003,Rabi       ,Rapeseed &Mustard
148821,Odisha,BHADRAK,2003,Rabi       ,Sunflower
148822,Odisha,BHADRAK,2003,Rabi       ,Wheat
148823,Odisha,BHADRAK,2003,Whole Year ,Coriander
148824,Odisha,BHADRAK,2003,Whole Year ,Dry chillies
148825,Odisha,BHADRAK,2003,Whole Year ,Garlic
148826,Odisha,BHADRAK,2003,Whole Year ,Onion
148827,Odisha,BHADRAK,2003,Whole Year ,Potato
148828,Odisha,BHADRAK,2003,Whole Year ,Sugarcane
148829,Odisha,BHADRAK,2003,Whole Year ,Sweet potato
148830,Odisha,BHADRAK,2003,Whole Year ,Turmeric
149184,Odisha,BOUDH,2003,Kharif     ,Arhar/Tur
149185,Odisha,BOUDH,2003,Kharif     ,Castor seed
149186,Odisha,BOUDH,2003,Kharif     ,Dry ginger
149187,Odisha,BOUDH,2003,Kharif     ,Groundnut
149188,Odisha,BOUDH,2003,Kharif     ,Horse-gram
149189,Odisha,BOUDH,2003,Kharif     ,Maize
149190,Odisha,BOUDH,2003,Kharif     ,Moong(Green Gram)
149191,Odisha,BOUDH,2003,Kharif     ,Other Kharif pulses
149192,Odisha,BOUDH,2003,Kharif     ,Ragi
149193,Odisha,BOUDH,2003,Kharif     ,Rice
149194,Odisha,BOUDH,2003,Kharif     ,Sesamum
149195,Odisha,BOUDH,2003,Kharif     ,Small millets
149196,Odisha,BOUDH,2003,Kharif     ,Sunflower
149197,Odisha,BOUDH,2003,Kharif     ,Urad
149198,Odisha,BOUDH,2003,Rabi       ,Castor seed
149199,Odisha,BOUDH,2003,Rabi       ,Gram
149200,Odisha,BOUDH,2003,Rabi       ,Other  Rabi pulses
149201,Odisha,BOUDH,2003,Rabi       ,Rapeseed &Mustard
149202,Odisha,BOUDH,2003,Rabi       ,Sunflower
149203,Odisha,BOUDH,2003,Rabi       ,Wheat
149204,Odisha,BOUDH,2003,Whole Year ,Coriander
149205,Odisha,BOUDH,2003,Whole Year ,Dry chillies
149206,Odisha,BOUDH,2003,Whole Year ,Garlic
149207,Odisha,BOUDH,2003,Whole Year ,Onion
149208,Odisha,BOUDH,2003,Whole Year ,Potato
149209,Odisha,BOUDH,2003,Whole Year ,Sugarcane
149210,Odisha,BOUDH,2003,Whole Year ,Sweet potato
149211,Odisha,BOUDH,2003,Whole Year ,Turmeric
149664,Odisha,CUTTACK,2003,Kharif     ,Arhar/Tur
149665,Odisha,CUTTACK,2003,Kharif     ,Castor seed
149666,Odisha,CUTTACK,2003,Kharif     ,Dry ginger
149667,Odisha,CUTTACK,2003,Kharif     ,Groundnut
149668,Odisha,CUTTACK,2003,Kharif     ,Horse-gram
149669,Odisha,CUTTACK,2003,Kharif     ,Jowar
149670,Odisha,CUTTACK,2003,Kharif     ,Jute
149671,Odisha,CUTTACK,2003,Kharif     ,Maize
149672,Odisha,CUTTACK,2003,Kharif     ,Moong(Green Gram)
149673,Odisha,CUTTACK,2003,Kharif     ,Ragi
149674,Odisha,CUTTACK,2003,Kharif     ,Rice
149675,Odisha,CUTTACK,2003,Kharif     ,Sesamum
149676,Odisha,CUTTACK,2003,Kharif     ,Urad
149677,Odisha,CUTTACK,2003,Rabi       ,Gram
149678,Odisha,CUTTACK,2003,Rabi       ,Linseed
149679,Odisha,CUTTACK,2003,Rabi       ,Other  Rabi pulses
149680,Odisha,CUTTACK,2003,Rabi       ,Rapeseed &Mustard
149681,Odisha,CUTTACK,2003,Rabi       ,Sunflower
149682,Odisha,CUTTACK,2003,Rabi       ,Wheat
149683,Odisha,CUTTACK,2003,Whole Year ,Coriander
149684,Odisha,CUTTACK,2003,Whole Year ,Dry chillies
149685,Odisha,CUTTACK,2003,Whole Year ,Garlic
149686,Odisha,CUTTACK,2003,Whole Year ,Onion
149687,Odisha,CUTTACK,2003,Whole Year ,Potato
149688,Odisha,CUTTACK,2003,Whole Year ,Sugarcane
149689,Odisha,CUTTACK,2003,Whole Year ,Sweet potato
149690,Odisha,CUTTACK,2003,Whole Year ,Turmeric
150139,Odisha,DEOGARH,2003,Kharif     ,Arhar/Tur
150140,Odisha,DEOGARH,2003,Kharif     ,Castor seed
150141,Odisha,DEOGARH,2003,Kharif     ,Dry ginger
150142,Odisha,DEOGARH,2003,Kharif     ,Groundnut
150143,Odisha,DEOGARH,2003,Kharif     ,Horse-gram
150144,Odisha,DEOGARH,2003,Kharif     ,Jowar
150145,Odisha,DEOGARH,2003,Kharif     ,Maize
150146,Odisha,DEOGARH,2003,Kharif     ,Moong(Green Gram)
150147,Odisha,DEOGARH,2003,Kharif     ,Ragi
150148,Odisha,DEOGARH,2003,Kharif     ,Rice
150149,Odisha,DEOGARH,2003,Kharif     ,Sesamum
150150,Odisha,DEOGARH,2003,Kharif     ,Urad
150151,Odisha,DEOGARH,2003,Rabi       ,Castor seed
150152,Odisha,DEOGARH,2003,Rabi       ,Gram
150153,Odisha,DEOGARH,2003,Rabi       ,Niger seed
150154,Odisha,DEOGARH,2003,Rabi       ,Other  Rabi pulses
150155,Odisha,DEOGARH,2003,Rabi       ,Rapeseed &Mustard
150156,Odisha,DEOGARH,2003,Rabi       ,Sunflower
150157,Odisha,DEOGARH,2003,Rabi       ,Wheat
150158,Odisha,DEOGARH,2003,Whole Year ,Coriander
150159,Odisha,DEOGARH,2003,Whole Year ,Dry chillies
150160,Odisha,DEOGARH,2003,Whole Year ,Garlic
150161,Odisha,DEOGARH,2003,Whole Year ,Onion
150162,Odisha,DEOGARH,2003,Whole Year ,Potato
150163,Odisha,DEOGARH,2003,Whole Year ,Sugarcane
150164,Odisha,DEOGARH,2003,Whole Year ,Sweet potato
150165,Odisha,DEOGARH,2003,Whole Year ,Turmeric
150596,Odisha,DHENKANAL,2003,Kharif     ,Arhar/Tur
150597,Odisha,DHENKANAL,2003,Kharif     ,Castor seed
150598,Odisha,DHENKANAL,2003,Kharif     ,Dry ginger
150599,Odisha,DHENKANAL,2003,Kharif     ,Groundnut
150600,Odisha,DHENKANAL,2003,Kharif     ,Horse-gram
150601,Odisha,DHENKANAL,2003,Kharif     ,Maize
150602,Odisha,DHENKANAL,2003,Kharif     ,Moong(Green Gram)
150603,Odisha,DHENKANAL,2003,Kharif     ,Ragi
150604,Odisha,DHENKANAL,2003,Kharif     ,Rice
150605,Odisha,DHENKANAL,2003,Kharif     ,Sesamum
150606,Odisha,DHENKANAL,2003,Kharif     ,Small millets
150607,Odisha,DHENKANAL,2003,Kharif     ,Sunflower
150608,Odisha,DHENKANAL,2003,Kharif     ,Urad
150609,Odisha,DHENKANAL,2003,Rabi       ,Castor seed
150610,Odisha,DHENKANAL,2003,Rabi       ,Gram
150611,Odisha,DHENKANAL,2003,Rabi       ,Other  Rabi pulses
150612,Odisha,DHENKANAL,2003,Rabi       ,Rapeseed &Mustard
150613,Odisha,DHENKANAL,2003,Rabi       ,Sunflower
150614,Odisha,DHENKANAL,2003,Rabi       ,Wheat
150615,Odisha,DHENKANAL,2003,Whole Year ,Coriander
150616,Odisha,DHENKANAL,2003,Whole Year ,Dry chillies
150617,Odisha,DHENKANAL,2003,Whole Year ,Garlic
150618,Odisha,DHENKANAL,2003,Whole Year ,Onion
150619,Odisha,DHENKANAL,2003,Whole Year ,Potato
150620,Odisha,DHENKANAL,2003,Whole Year ,Sugarcane
150621,Odisha,DHENKANAL,2003,Whole Year ,Sweet potato
150622,Odisha,DHENKANAL,2003,Whole Year ,Turmeric
151089,Odisha,GAJAPATI,2003,Kharif     ,Arhar/Tur
151090,Odisha,GAJAPATI,2003,Kharif     ,Bajra
151091,Odisha,GAJAPATI,2003,Kharif     ,Castor seed
151092,Odisha,GAJAPATI,2003,Kharif     ,Dry ginger
151093,Odisha,GAJAPATI,2003,Kharif     ,Groundnut
151094,Odisha,GAJAPATI,2003,Kharif     ,Horse-gram
151095,Odisha,GAJAPATI,2003,Kharif     ,Jowar
151096,Odisha,GAJAPATI,2003,Kharif     ,Maize
151097,Odisha,GAJAPATI,2003,Kharif     ,Moong(Green Gram)
151098,Odisha,GAJAPATI,2003,Kharif     ,Niger seed
151099,Odisha,GAJAPATI,2003,Kharif     ,Other Kharif pulses
151100,Odisha,GAJAPATI,2003,Kharif     ,Ragi
151101,Odisha,GAJAPATI,2003,Kharif     ,Rice
151102,Odisha,GAJAPATI,2003,Kharif     ,Sesamum
151103,Odisha,GAJAPATI,2003,Kharif     ,Small millets
151104,Odisha,GAJAPATI,2003,Kharif     ,Sunflower
151105,Odisha,GAJAPATI,2003,Kharif     ,Urad
151106,Odisha,GAJAPATI,2003,Rabi       ,Castor seed
151107,Odisha,GAJAPATI,2003,Rabi       ,Gram
151108,Odisha,GAJAPATI,2003,Rabi       ,Niger seed
151109,Odisha,GAJAPATI,2003,Rabi       ,Other  Rabi pulses
151110,Odisha,GAJAPATI,2003,Rabi       ,Rapeseed &Mustard
151111,Odisha,GAJAPATI,2003,Rabi       ,Sunflower
151112,Odisha,GAJAPATI,2003,Whole Year ,Coriander
151113,Odisha,GAJAPATI,2003,Whole Year ,Dry chillies
151114,Odisha,GAJAPATI,2003,Whole Year ,Garlic
151115,Odisha,GAJAPATI,2003,Whole Year ,Onion
151116,Odisha,GAJAPATI,2003,Whole Year ,Potato
151117,Odisha,GAJAPATI,2003,Whole Year ,Sugarcane
151118,Odisha,GAJAPATI,2003,Whole Year ,Sweet potato
151119,Odisha,GAJAPATI,2003,Whole Year ,Tobacco
151120,Odisha,GAJAPATI,2003,Whole Year ,Turmeric
151560,Odisha,GANJAM,2003,Kharif     ,Arhar/Tur
151561,Odisha,GANJAM,2003,Kharif     ,Bajra
151562,Odisha,GANJAM,2003,Kharif     ,Castor seed
